INFO:2023-12-28 18:24:34,726:magicstore:912:Click node: Yes/No radio NodeId(1017) mouse
INFO:2023-12-28 18:24:35,270:magicstore:912:Click node: Next NodeId(1012) mouse
INFO:2023-12-28 18:24:36,388:magicstore:912:Click node: Confirm NodeId(1032) mouse
INFO:2023-12-28 18:24:42,483:metamask:912:Attaching to target id=2C4BBD14278370982FC34C4077DDC8D6
INFO:2023-12-28 18:24:45,210:metamask:912:MetaMask signature request
INFO:2023-12-28 18:24:45,358:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html
INFO:2023-12-28 18:24:45,359:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction
INFO:2023-12-28 18:24:45,359:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction/5e6f7780-a5ae-11ee-9532-3f139deea07b/signature-request
INFO:2023-12-28 18:24:45,411:magicstore:912:Click node:  NodeId(50) mouse
INFO:2023-12-28 18:24:47,588:magicstore:912:Click node: Collapse NodeId(1032) mouse
INFO:2023-12-28 18:24:48,740:magicstore:912:Click node: Close task NodeId(979) touch
INFO:2023-12-28 18:24:54,034:magicstore:912:Voting node NodeId(418)
INFO:2023-12-28 18:24:54,067:magicstore:912:Click node:  NodeId(1048) touch
INFO:2023-12-28 18:24:59,608:magicstore:912:Click node: Vote NodeId(1060) touch
INFO:2023-12-28 18:25:00,304:magicstore:912:Voting for ssquad.games
INFO:2023-12-28 18:25:00,304:magicstore:912:Click node: Visit project page NodeId(1074) enter
INFO:2023-12-28 18:25:10,680:magicstore:912:Click node: Yes/No radio NodeId(1094) mouse
INFO:2023-12-28 18:25:11,878:magicstore:912:Click node: Next NodeId(1085) mouse
INFO:2023-12-28 18:25:13,049:magicstore:912:Click node: Confirm NodeId(1105) mouse
INFO:2023-12-28 18:25:18,140:metamask:912:Attaching to target id=15DBC7ECA72E5ABC93A498D742B2DFAC
INFO:2023-12-28 18:25:18,143:metamask:912:MetaMask signature request
INFO:2023-12-28 18:25:18,145:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html
INFO:2023-12-28 18:25:21,317:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction
INFO:2023-12-28 18:25:21,319:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction/73a3c7f0-a5ae-11ee-9532-3f139deea07b/signature-request
INFO:2023-12-28 18:25:22,085:magicstore:912:Click node:  NodeId(50) mouse
INFO:2023-12-28 18:25:24,369:magicstore:912:Click node: Collapse NodeId(1114) mouse
INFO:2023-12-28 18:25:27,524:magicstore:912:Click node: Close task NodeId(1052) touch
INFO:2023-12-28 18:25:31,709:magicstore:912:Voting node NodeId(419)
INFO:2023-12-28 18:25:31,767:magicstore:912:Click node:  NodeId(1127) touch
INFO:2023-12-28 18:25:36,524:magicstore:912:Click node: Vote NodeId(1139) touch
INFO:2023-12-28 18:25:38,364:magicstore:912:Voting for aurumdraconis.dragoncrypto.io
INFO:2023-12-28 18:25:38,365:magicstore:912:Click node: Visit project page NodeId(1153) enter
INFO:2023-12-28 18:25:48,888:magicstore:912:Click node: Yes/No radio NodeId(1169) mouse
INFO:2023-12-28 18:25:50,861:magicstore:912:Click node: Next NodeId(1164) mouse
INFO:2023-12-28 18:25:51,929:magicstore:912:Click node: Confirm NodeId(1184) mouse
INFO:2023-12-28 18:25:58,336:metamask:912:Attaching to target id=CE4995701174AE653FC6850B6AD214BB
INFO:2023-12-28 18:26:00,453:metamask:912:MetaMask signature request
INFO:2023-12-28 18:26:01,706:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html
INFO:2023-12-28 18:26:02,140:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction
INFO:2023-12-28 18:26:02,141:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction/8b4f59f0-a5ae-11ee-9532-3f139deea07b/signature-request
INFO:2023-12-28 18:26:02,676:magicstore:912:Click node:  NodeId(50) mouse
INFO:2023-12-28 18:26:06,315:magicstore:912:Click node: Collapse NodeId(1193) mouse
INFO:2023-12-28 18:26:07,576:magicstore:912:Click node: Close task NodeId(1131) touch
INFO:2023-12-28 18:26:22,053:magicstore:912:Click node: Next page NodeId(1325) touch
INFO:2023-12-28 18:26:25,326:magicstore:912:Click node: Next page NodeId(1325) enter
INFO:2023-12-28 18:26:29,389:magicstore:912:Voting page #2
INFO:2023-12-28 18:26:41,035:magicstore:912:Open settings
INFO:2023-12-28 18:26:41,111:magicstore:912:Click node: Account NodeId(1470) mouse
INFO:2023-12-28 18:26:51,618:magicstore:912:Click node: Settings NodeId(1478) touch
INFO:2023-12-28 18:26:53,352:magicstore:912:Click node: Validations Tasks NodeId(1609) touch
Traceback (most recent call last):
  File "C:\Users\Administrator\magicstore\asd.py", line 430, in worker
    await magicstore_vote(conn, acc)
  File "C:\Users\Administrator\magicstore\asd.py", line 294, in magicstore_vote
    await magicstore_open_voting_page(conn, session)
  File "C:\Users\Administrator\magicstore\asd.py", line 194, in magicstore_open_voting_page
    await afind(events, lambda x: x.url.endswith('/profile/validation-tasks'), each=print,
  File "C:\Users\Administrator\magicstore\cdp_utils.py", line 155, in afind
    raise TimeoutError(error_msg)
utils.TimeoutError: Validation tasks page timeout
INFO:2023-12-28 18:27:10,106:magicstore:912:Attaching to target id=3A9A5CECB1BB589D502BFC95F41EA9B7
INFO:2023-12-28 18:27:10,108:magicstore:912:Navigating to https://magic.store
INFO:2023-12-28 18:27:12,332:magicstore:912:Click node: Account NodeId(113) touch
Traceback (most recent call last):
  File "C:\Users\Administrator\magicstore\asd.py", line 427, in worker
    tid = await magicstore_login(conn, acc)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Administrator\magicstore\asd.py", line 166, in magicstore_login
    await click_node(node, type='touch', name='Account')
  File "C:\Users\Administrator\magicstore\cdp_utils.py", line 35, in click_node
    box = await dom.get_box_model(node)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python\Lib\site-packages\trio_cdp\generated\dom.py", line 181, in get_box_model
    return await session.execute(cdp.dom.get_box_model(node_id, backend_node_id, object_id))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python\Lib\site-packages\trio_cdp\__init__.py", line 105, in execute
    raise response
trio_cdp.BrowserError: BrowserError<code=-32000 message=Could not find node with given id> None
INFO:2023-12-28 18:27:12,906:magicstore:912:Attaching to target id=3A9A5CECB1BB589D502BFC95F41EA9B7
INFO:2023-12-28 18:27:12,915:magicstore:912:Navigating to https://magic.store
INFO:2023-12-28 18:27:16,425:magicstore:912:Click node: Account NodeId(121) touch
INFO:2023-12-28 18:27:18,101:magicstore:912:Gonna vote for all that shit
INFO:2023-12-28 18:27:18,103:magicstore:912:Attaching to target 3A9A5CECB1BB589D502BFC95F41EA9B7
INFO:2023-12-28 18:27:18,106:magicstore:912:Open settings
INFO:2023-12-28 18:27:18,116:magicstore:912:Click node: Account NodeId(136) mouse
INFO:2023-12-28 18:27:29,442:magicstore:912:Click node: Settings NodeId(140) touch
INFO:2023-12-28 18:27:31,829:magicstore:912:Click node: Validations Tasks NodeId(271) touch
Traceback (most recent call last):
  File "C:\Users\Administrator\magicstore\asd.py", line 430, in worker
    await magicstore_vote(conn, acc)
  File "C:\Users\Administrator\magicstore\asd.py", line 294, in magicstore_vote
    await magicstore_open_voting_page(conn, session)
  File "C:\Users\Administrator\magicstore\asd.py", line 194, in magicstore_open_voting_page
    await afind(events, lambda x: x.url.endswith('/profile/validation-tasks'), each=print,
  File "C:\Users\Administrator\magicstore\cdp_utils.py", line 155, in afind
    raise TimeoutError(error_msg)
utils.TimeoutError: Validation tasks page timeout
INFO:2023-12-28 18:27:48,105:magicstore:912:Attaching to target id=3A9A5CECB1BB589D502BFC95F41EA9B7
INFO:2023-12-28 18:27:48,107:magicstore:912:Navigating to https://magic.store
INFO:2023-12-28 18:27:51,015:magicstore:912:Click node: Account NodeId(117) touch
ERROR:2023-12-28 18:27:52,571:trio_cdp:912:Unable to send event "AttributeModified(node_id=NodeId(132), name='data-darkreader-inline-border-top', value='')" due to full channel <send channel at 0x253b183ddd0, using buffer at 0x253b17af760>
ERROR:2023-12-28 18:27:52,571:trio_cdp:912:Unable to send event "AttributeModified(node_id=NodeId(132), name='data-darkreader-inline-border-right', value='')" due to full channel <send channel at 0x253b183ddd0, using buffer at 0x253b17af760>
ERROR:2023-12-28 18:27:52,571:trio_cdp:912:Unable to send event "AttributeModified(node_id=NodeId(132), name='data-darkreader-inline-border-bottom', value='')" due to full channel <send channel at 0x253b183ddd0, using buffer at 0x253b17af760>
ERROR:2023-12-28 18:27:52,572:trio_cdp:912:Unable to send event "AttributeModified(node_id=NodeId(132), name='data-darkreader-inline-border-left', value='')" due to full channel <send channel at 0x253b183ddd0, using buffer at 0x253b17af760>
INFO:2023-12-28 18:27:52,576:magicstore:912:Gonna vote for all that shit
INFO:2023-12-28 18:27:52,579:magicstore:912:Attaching to target 3A9A5CECB1BB589D502BFC95F41EA9B7
INFO:2023-12-28 18:27:52,581:magicstore:912:Open settings
INFO:2023-12-28 18:27:52,617:magicstore:912:Click node: Account NodeId(136) mouse
INFO:2023-12-28 18:28:03,737:magicstore:912:Click node: Settings NodeId(144) touch
INFO:2023-12-28 18:28:05,076:magicstore:912:Click node: Validations Tasks NodeId(275) touch
Traceback (most recent call last):
  File "C:\Users\Administrator\magicstore\asd.py", line 430, in worker
    await magicstore_vote(conn, acc)
  File "C:\Users\Administrator\magicstore\asd.py", line 294, in magicstore_vote
    await magicstore_open_voting_page(conn, session)
  File "C:\Users\Administrator\magicstore\asd.py", line 194, in magicstore_open_voting_page
    await afind(events, lambda x: x.url.endswith('/profile/validation-tasks'), each=print,
  File "C:\Users\Administrator\magicstore\cdp_utils.py", line 155, in afind
    raise TimeoutError(error_msg)
utils.TimeoutError: Validation tasks page timeout
INFO:2023-12-28 18:28:20,828:magicstore:912:Attaching to target id=3A9A5CECB1BB589D502BFC95F41EA9B7
INFO:2023-12-28 18:28:20,829:magicstore:912:Navigating to https://magic.store
INFO:2023-12-28 18:28:23,484:magicstore:912:Click node: Account NodeId(117) touch
Traceback (most recent call last):
  File "C:\Users\Administrator\magicstore\asd.py", line 427, in worker
    tid = await magicstore_login(conn, acc)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Administrator\magicstore\asd.py", line 166, in magicstore_login
    await click_node(node, type='touch', name='Account')
  File "C:\Users\Administrator\magicstore\cdp_utils.py", line 35, in click_node
    box = await dom.get_box_model(node)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python\Lib\site-packages\trio_cdp\generated\dom.py", line 181, in get_box_model
    return await session.execute(cdp.dom.get_box_model(node_id, backend_node_id, object_id))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python\Lib\site-packages\trio_cdp\__init__.py", line 105, in execute
    raise response
trio_cdp.BrowserError: BrowserError<code=-32000 message=Could not find node with given id> None
INFO:2023-12-28 18:28:23,958:magicstore:912:Attaching to target id=3A9A5CECB1BB589D502BFC95F41EA9B7
INFO:2023-12-28 18:28:24,013:magicstore:912:Navigating to https://magic.store
INFO:2023-12-28 18:28:27,082:magicstore:912:Click node: Account NodeId(113) touch
ERROR:2023-12-28 18:28:29,296:trio_cdp:912:Unable to send event "AttributeModified(node_id=NodeId(128), name='data-darkreader-inline-border-top', value='')" due to full channel <send channel at 0x253b1835390, using buffer at 0x253b17af5e0>
ERROR:2023-12-28 18:28:29,297:trio_cdp:912:Unable to send event "AttributeModified(node_id=NodeId(128), name='data-darkreader-inline-border-right', value='')" due to full channel <send channel at 0x253b1835390, using buffer at 0x253b17af5e0>
ERROR:2023-12-28 18:28:29,297:trio_cdp:912:Unable to send event "AttributeModified(node_id=NodeId(128), name='data-darkreader-inline-border-bottom', value='')" due to full channel <send channel at 0x253b1835390, using buffer at 0x253b17af5e0>
ERROR:2023-12-28 18:28:29,298:trio_cdp:912:Unable to send event "AttributeModified(node_id=NodeId(128), name='data-darkreader-inline-border-left', value='')" due to full channel <send channel at 0x253b1835390, using buffer at 0x253b17af5e0>
INFO:2023-12-28 18:28:29,400:magicstore:912:Gonna vote for all that shit
INFO:2023-12-28 18:28:29,455:magicstore:912:Attaching to target 3A9A5CECB1BB589D502BFC95F41EA9B7
INFO:2023-12-28 18:28:29,525:magicstore:912:Open settings
INFO:2023-12-28 18:28:29,552:magicstore:912:Click node: Account NodeId(136) mouse
INFO:2023-12-28 18:28:40,786:magicstore:912:Click node: Settings NodeId(140) touch
INFO:2023-12-28 18:28:41,992:magicstore:912:Click node: Validations Tasks NodeId(271) touch
Traceback (most recent call last):
  File "C:\Users\Administrator\magicstore\asd.py", line 430, in worker
    await magicstore_vote(conn, acc)
  File "C:\Users\Administrator\magicstore\asd.py", line 294, in magicstore_vote
    await magicstore_open_voting_page(conn, session)
  File "C:\Users\Administrator\magicstore\asd.py", line 194, in magicstore_open_voting_page
    await afind(events, lambda x: x.url.endswith('/profile/validation-tasks'), each=print,
  File "C:\Users\Administrator\magicstore\cdp_utils.py", line 155, in afind
    raise TimeoutError(error_msg)
